"","code","name","namew","type","parent","parent_type"
"28367","000000000","BT409BA",NA,"postcode","000000000","sdz"
"28368","000000000","BT409BB",NA,"postcode","000000000","sdz"
"28369","000000000","BT409BD",NA,"postcode","000000000","sdz"
"28370","000000000","BT409BE",NA,"postcode","000000000","sdz"
"28371","000000000","BT409BF",NA,"postcode","000000000","sdz"
"28372","000000000","BT409BG",NA,"postcode","000000000","sdz"
"28373","000000000","BT409BH",NA,"postcode","000000000","sdz"
"28374","000000000","BT409BJ",NA,"postcode","000000000","sdz"
"28375","000000000","BT409BL",NA,"postcode","000000000","sdz"
"28376","000000000","BT409BN",NA,"postcode","000000000","sdz"
"28377","000000000","BT409BP",NA,"postcode","000000000","sdz"
"28378","000000000","BT409BQ",NA,"postcode","000000000","sdz"
"28379","000000000","BT409BR",NA,"postcode","000000000","sdz"
"28380","000000000","BT409BS",NA,"postcode","000000000","sdz"
"28381","000000000","BT409BU",NA,"postcode","000000000","sdz"
"28382","000000000","BT409BW",NA,"postcode","000000000","sdz"
"28383","000000000","BT409BX",NA,"postcode","000000000","sdz"
"28384","000000000","BT409BY",NA,"postcode","000000000","sdz"
"28385","000000000","BT409BZ",NA,"postcode","000000000","sdz"
"28386","000000000","BT409DB",NA,"postcode","000000000","sdz"
"28387","000000000","BT409SA",NA,"postcode","000000000","sdz"
"28388","000000000","BT409SB",NA,"postcode","000000000","sdz"
"28389","000000000","BT409SD",NA,"postcode","000000000","sdz"
"28390","000000000","BT409SE",NA,"postcode","000000000","sdz"
"28391","000000000","BT409SF",NA,"postcode","000000000","sdz"
"28392","000000000","BT409SG",NA,"postcode","000000000","sdz"
"28393","000000000","BT409SH",NA,"postcode","000000000","sdz"
"28394","000000000","BT409SJ",NA,"postcode","000000000","sdz"
"28395","000000000","BT409SL",NA,"postcode","000000000","sdz"
"28396","000000000","BT409SN",NA,"postcode","000000000","sdz"
"28397","000000000","BT409SP",NA,"postcode","000000000","sdz"
"28398","000000000","BT409SQ",NA,"postcode","000000000","sdz"
"28399","000000000","BT409SR",NA,"postcode","000000000","sdz"
"28400","000000000","BT409SS",NA,"postcode","000000000","sdz"
"28401","000000000","BT409ST",NA,"postcode","000000000","sdz"
"28402","N21000010","BT411AA",NA,"postcode","N21000010","sdz"
"28403","N21000010","BT411AB",NA,"postcode","N21000010","sdz"
"28404","N21000011","BT411AD",NA,"postcode","N21000011","sdz"
"28405","N21000010","BT411AE",NA,"postcode","N21000010","sdz"
"28406","N21000010","BT411AF",NA,"postcode","N21000010","sdz"
"28407","N21000010","BT411AG",NA,"postcode","N21000010","sdz"
"28408","N21000010","BT411AH",NA,"postcode","N21000010","sdz"
"28409","N21000011","BT411AJ",NA,"postcode","N21000011","sdz"
"28410","N21000011","BT411AL",NA,"postcode","N21000011","sdz"
"28411","N21000010","BT411AN",NA,"postcode","N21000010","sdz"
"28412","N21000010","BT411AP",NA,"postcode","N21000010","sdz"
"28413","N21000010","BT411AQ",NA,"postcode","N21000010","sdz"
"28414","N21000010","BT411AR",NA,"postcode","N21000010","sdz"
"28415","N21000010","BT411AS",NA,"postcode","N21000010","sdz"
"28416","N21000011","BT411AT",NA,"postcode","N21000011","sdz"
"28417","N21000010","BT411AU",NA,"postcode","N21000010","sdz"
"28418","N21000010","BT411AW",NA,"postcode","N21000010","sdz"
"28419","N21000010","BT411AX",NA,"postcode","N21000010","sdz"
"28420","N21000011","BT411AY",NA,"postcode","N21000011","sdz"
"28421","N21000011","BT411AZ",NA,"postcode","N21000011","sdz"
"28422","N21000010","BT411BA",NA,"postcode","N21000010","sdz"
"28423","N21000010","BT411BB",NA,"postcode","N21000010","sdz"
"28424","N21000015","BT411BD",NA,"postcode","N21000015","sdz"
"28425","000000000","BT411BE",NA,"postcode","000000000","sdz"
"28426","N21000015","BT411BF",NA,"postcode","N21000015","sdz"
"28427","N21000010","BT411BG",NA,"postcode","N21000010","sdz"
"28428","N21000010","BT411BH",NA,"postcode","N21000010","sdz"
"28429","N21000010","BT411BJ",NA,"postcode","N21000010","sdz"
"28430","N21000010","BT411BL",NA,"postcode","N21000010","sdz"
"28431","N21000010","BT411BN",NA,"postcode","N21000010","sdz"
"28432","N21000010","BT411BP",NA,"postcode","N21000010","sdz"
"28433","N21000015","BT411BQ",NA,"postcode","N21000015","sdz"
"28434","N21000010","BT411BS",NA,"postcode","N21000010","sdz"
"28435","N21000010","BT411BT",NA,"postcode","N21000010","sdz"
"28436","N21000010","BT411BU",NA,"postcode","N21000010","sdz"
"28437","N21000010","BT411BW",NA,"postcode","N21000010","sdz"
"28438","N21000010","BT411BX",NA,"postcode","N21000010","sdz"
"28439","N21000010","BT411BY",NA,"postcode","N21000010","sdz"
"28440","N21000010","BT411BZ",NA,"postcode","N21000010","sdz"
"28441","N21000010","BT411DA",NA,"postcode","N21000010","sdz"
"28442","N21000010","BT411DB",NA,"postcode","N21000010","sdz"
"28443","N21000010","BT411DD",NA,"postcode","N21000010","sdz"
"28444","N21000011","BT411DE",NA,"postcode","N21000011","sdz"
"28445","N21000011","BT411DF",NA,"postcode","N21000011","sdz"
"28446","N21000011","BT411DG",NA,"postcode","N21000011","sdz"
"28447","N21000017","BT411DH",NA,"postcode","N21000017","sdz"
"28448","N21000017","BT411DJ",NA,"postcode","N21000017","sdz"
"28449","N21000017","BT411DL",NA,"postcode","N21000017","sdz"
"28450","N21000010","BT411DN",NA,"postcode","N21000010","sdz"
"28451","N21000014","BT411DP",NA,"postcode","N21000014","sdz"
"28452","N21000011","BT411DQ",NA,"postcode","N21000011","sdz"
"28453","N21000014","BT411DR",NA,"postcode","N21000014","sdz"
"28454","N21000014","BT411DS",NA,"postcode","N21000014","sdz"
"28455","N21000014","BT411DT",NA,"postcode","N21000014","sdz"
"28456","N21000014","BT411DU",NA,"postcode","N21000014","sdz"
"28457","N21000008","BT411DW",NA,"postcode","N21000008","sdz"
"28458","N21000014","BT411DX",NA,"postcode","N21000014","sdz"
"28459","N21000014","BT411DY",NA,"postcode","N21000014","sdz"
"28460","N21000014","BT411DZ",NA,"postcode","N21000014","sdz"
"28461","N21000014","BT411EA",NA,"postcode","N21000014","sdz"
"28462","N21000014","BT411EB",NA,"postcode","N21000014","sdz"
"28463","N21000014","BT411ED",NA,"postcode","N21000014","sdz"
"28464","N21000014","BT411EE",NA,"postcode","N21000014","sdz"
"28465","N21000014","BT411EF",NA,"postcode","N21000014","sdz"
"28466","N21000014","BT411EG",NA,"postcode","N21000014","sdz"
"28467","N21000014","BT411EH",NA,"postcode","N21000014","sdz"
"28468","N21000014","BT411EJ",NA,"postcode","N21000014","sdz"
"28469","N21000014","BT411EL",NA,"postcode","N21000014","sdz"
"28470","N21000014","BT411EN",NA,"postcode","N21000014","sdz"
"28471","N21000014","BT411EP",NA,"postcode","N21000014","sdz"
"28472","N21000014","BT411EQ",NA,"postcode","N21000014","sdz"
"28473","N21000011","BT411ER",NA,"postcode","N21000011","sdz"
"28474","N21000011","BT411ES",NA,"postcode","N21000011","sdz"
"28475","N21000011","BT411ET",NA,"postcode","N21000011","sdz"
"28476","N21000011","BT411EU",NA,"postcode","N21000011","sdz"
"28477","N21000014","BT411EW",NA,"postcode","N21000014","sdz"
"28478","000000000","BT411EX",NA,"postcode","000000000","sdz"
"28479","N21000008","BT411EY",NA,"postcode","N21000008","sdz"
"28480","N21000009","BT411EZ",NA,"postcode","N21000009","sdz"
"28481","N21000017","BT411FA",NA,"postcode","N21000017","sdz"
"28482","N21000017","BT411FB",NA,"postcode","N21000017","sdz"
"28483","N21000017","BT411FD",NA,"postcode","N21000017","sdz"
"28484","N21000017","BT411FE",NA,"postcode","N21000017","sdz"
"28485","N21000017","BT411FF",NA,"postcode","N21000017","sdz"
"28486","N21000017","BT411FG",NA,"postcode","N21000017","sdz"
"28487","N21000017","BT411FH",NA,"postcode","N21000017","sdz"
"28488","N21000017","BT411FJ",NA,"postcode","N21000017","sdz"
"28489","N21000017","BT411FL",NA,"postcode","N21000017","sdz"
"28490","N21000017","BT411FN",NA,"postcode","N21000017","sdz"
"28491","N21000017","BT411FP",NA,"postcode","N21000017","sdz"
"28492","N21000017","BT411FQ",NA,"postcode","N21000017","sdz"
"28493","N21000011","BT411FT",NA,"postcode","N21000011","sdz"
"28494","N21000015","BT411GA",NA,"postcode","N21000015","sdz"
"28495","N21000015","BT411GB",NA,"postcode","N21000015","sdz"
"28496","000000000","BT411GH",NA,"postcode","000000000","sdz"
"28497","N21000017","BT411GY",NA,"postcode","N21000017","sdz"
"28498","N21000015","BT411GZ",NA,"postcode","N21000015","sdz"
"28499","N21000014","BT411HA",NA,"postcode","N21000014","sdz"
"28500","N21000017","BT411HB",NA,"postcode","N21000017","sdz"
"28501","N21000014","BT411HD",NA,"postcode","N21000014","sdz"
"28502","N21000015","BT411HE",NA,"postcode","N21000015","sdz"
"28503","000000000","BT411HF",NA,"postcode","000000000","sdz"
"28504","N21000017","BT411HG",NA,"postcode","N21000017","sdz"
"28505","N21000015","BT411HH",NA,"postcode","N21000015","sdz"
"28506","N21000015","BT411HJ",NA,"postcode","N21000015","sdz"
"28507","N21000015","BT411HL",NA,"postcode","N21000015","sdz"
"28508","N21000015","BT411HN",NA,"postcode","N21000015","sdz"
"28509","N21000015","BT411HP",NA,"postcode","N21000015","sdz"
"28510","N21000015","BT411HQ",NA,"postcode","N21000015","sdz"
"28511","N21000015","BT411HR",NA,"postcode","N21000015","sdz"
"28512","N21000015","BT411HS",NA,"postcode","N21000015","sdz"
"28513","N21000015","BT411HT",NA,"postcode","N21000015","sdz"
"28514","N21000012","BT411HU",NA,"postcode","N21000012","sdz"
"28515","N21000015","BT411HW",NA,"postcode","N21000015","sdz"
"28516","N21000016","BT411HX",NA,"postcode","N21000016","sdz"
"28517","N21000016","BT411HY",NA,"postcode","N21000016","sdz"
"28518","N21000016","BT411HZ",NA,"postcode","N21000016","sdz"
"28519","N21000016","BT411JA",NA,"postcode","N21000016","sdz"
"28520","N21000016","BT411JB",NA,"postcode","N21000016","sdz"
"28521","N21000016","BT411JD",NA,"postcode","N21000016","sdz"
"28522","N21000016","BT411JE",NA,"postcode","N21000016","sdz"
"28523","N21000016","BT411JF",NA,"postcode","N21000016","sdz"
"28524","N21000016","BT411JG",NA,"postcode","N21000016","sdz"
"28525","N21000016","BT411JH",NA,"postcode","N21000016","sdz"
"28526","N21000016","BT411JJ",NA,"postcode","N21000016","sdz"
"28527","N21000016","BT411JL",NA,"postcode","N21000016","sdz"
"28528","N21000016","BT411JN",NA,"postcode","N21000016","sdz"
"28529","000000000","BT411JP",NA,"postcode","000000000","sdz"
"28530","N21000016","BT411JQ",NA,"postcode","N21000016","sdz"
"28531","N21000015","BT411JR",NA,"postcode","N21000015","sdz"
"28532","N21000015","BT411JS",NA,"postcode","N21000015","sdz"
"28533","N21000014","BT411JT",NA,"postcode","N21000014","sdz"
"28534","N21000015","BT411JU",NA,"postcode","N21000015","sdz"
"28535","N21000016","BT411JW",NA,"postcode","N21000016","sdz"
"28536","N21000014","BT411JX",NA,"postcode","N21000014","sdz"
"28537","N21000015","BT411JY",NA,"postcode","N21000015","sdz"
"28538","N21000012","BT411JZ",NA,"postcode","N21000012","sdz"
"28539","N21000014","BT411LA",NA,"postcode","N21000014","sdz"
"28540","N21000011","BT411LB",NA,"postcode","N21000011","sdz"
"28541","N21000012","BT411LD",NA,"postcode","N21000012","sdz"
"28542","N21000012","BT411LE",NA,"postcode","N21000012","sdz"
"28543","N21000012","BT411LF",NA,"postcode","N21000012","sdz"
"28544","N21000011","BT411LG",NA,"postcode","N21000011","sdz"
"28545","N21000011","BT411LH",NA,"postcode","N21000011","sdz"
"28546","N21000011","BT411LJ",NA,"postcode","N21000011","sdz"
"28547","N21000011","BT411LL",NA,"postcode","N21000011","sdz"
"28548","N21000011","BT411LN",NA,"postcode","N21000011","sdz"
"28549","N21000012","BT411LP",NA,"postcode","N21000012","sdz"
"28550","N21000011","BT411LQ",NA,"postcode","N21000011","sdz"
"28551","N21000012","BT411LR",NA,"postcode","N21000012","sdz"
"28552","N21000015","BT411LS",NA,"postcode","N21000015","sdz"
"28553","N21000015","BT411LT",NA,"postcode","N21000015","sdz"
"28554","000000000","BT411LU",NA,"postcode","000000000","sdz"
"28555","N21000011","BT411LW",NA,"postcode","N21000011","sdz"
"28556","N21000015","BT411LX",NA,"postcode","N21000015","sdz"
"28557","N21000015","BT411LY",NA,"postcode","N21000015","sdz"
"28558","N21000011","BT411LZ",NA,"postcode","N21000011","sdz"
"28559","N21000015","BT411NA",NA,"postcode","N21000015","sdz"
"28560","N21000016","BT411NB",NA,"postcode","N21000016","sdz"
"28561","N21000016","BT411ND",NA,"postcode","N21000016","sdz"
"28562","N21000016","BT411NE",NA,"postcode","N21000016","sdz"
"28563","000000000","BT411NF",NA,"postcode","000000000","sdz"
"28564","N21000016","BT411NG",NA,"postcode","N21000016","sdz"
"28565","N21000016","BT411NH",NA,"postcode","N21000016","sdz"
"28566","N21000016","BT411NJ",NA,"postcode","N21000016","sdz"
"28567","N21000016","BT411NL",NA,"postcode","N21000016","sdz"
"28568","N21000016","BT411NN",NA,"postcode","N21000016","sdz"
"28569","N21000016","BT411NP",NA,"postcode","N21000016","sdz"
"28570","N21000016","BT411NQ",NA,"postcode","N21000016","sdz"
"28571","N21000016","BT411NR",NA,"postcode","N21000016","sdz"
"28572","N21000016","BT411NS",NA,"postcode","N21000016","sdz"
"28573","000000000","BT411NT",NA,"postcode","000000000","sdz"
"28574","N21000012","BT411NU",NA,"postcode","N21000012","sdz"
"28575","N21000016","BT411NW",NA,"postcode","N21000016","sdz"
"28576","000000000","BT411NX",NA,"postcode","000000000","sdz"
"28577","N21000017","BT411NY",NA,"postcode","N21000017","sdz"
"28578","N21000017","BT411NZ",NA,"postcode","N21000017","sdz"
"28579","N21000017","BT411PA",NA,"postcode","N21000017","sdz"
"28580","N21000017","BT411PB",NA,"postcode","N21000017","sdz"
"28581","N21000017","BT411PD",NA,"postcode","N21000017","sdz"
"28582","000000000","BT411PE",NA,"postcode","000000000","sdz"
"28583","N21000015","BT411PF",NA,"postcode","N21000015","sdz"
"28584","N21000017","BT411PG",NA,"postcode","N21000017","sdz"
"28585","N21000016","BT411PH",NA,"postcode","N21000016","sdz"
"28586","N21000016","BT411PJ",NA,"postcode","N21000016","sdz"
"28587","N21000016","BT411PL",NA,"postcode","N21000016","sdz"
"28588","N21000016","BT411PN",NA,"postcode","N21000016","sdz"
"28589","N21000015","BT411PP",NA,"postcode","N21000015","sdz"
"28590","N21000015","BT411PQ",NA,"postcode","N21000015","sdz"
"28591","N21000016","BT411PR",NA,"postcode","N21000016","sdz"
"28592","N21000016","BT411PS",NA,"postcode","N21000016","sdz"
"28593","N21000016","BT411PT",NA,"postcode","N21000016","sdz"
"28594","N21000016","BT411PU",NA,"postcode","N21000016","sdz"
"28595","N21000012","BT411PW",NA,"postcode","N21000012","sdz"
"28596","N21000016","BT411PX",NA,"postcode","N21000016","sdz"
"28597","N21000016","BT411PY",NA,"postcode","N21000016","sdz"
"28598","N21000016","BT411PZ",NA,"postcode","N21000016","sdz"
"28599","N21000015","BT411QA",NA,"postcode","N21000015","sdz"
"28600","N21000016","BT411QB",NA,"postcode","N21000016","sdz"
"28601","N21000016","BT411QD",NA,"postcode","N21000016","sdz"
"28602","N21000016","BT411QE",NA,"postcode","N21000016","sdz"
"28603","N21000016","BT411QF",NA,"postcode","N21000016","sdz"
"28604","N21000016","BT411QG",NA,"postcode","N21000016","sdz"
"28605","N21000016","BT411QH",NA,"postcode","N21000016","sdz"
"28606","N21000016","BT411QJ",NA,"postcode","N21000016","sdz"
"28607","N21000060","BT411QP",NA,"postcode","N21000060","sdz"
"28608","N21000016","BT411QQ",NA,"postcode","N21000016","sdz"
"28609","N21000017","BT411QR",NA,"postcode","N21000017","sdz"
"28610","N21000017","BT411QS",NA,"postcode","N21000017","sdz"
"28611","N21000015","BT411QT",NA,"postcode","N21000015","sdz"
"28612","N21000016","BT411QU",NA,"postcode","N21000016","sdz"
"28613","N21000016","BT411QW",NA,"postcode","N21000016","sdz"
"28614","N21000015","BT411QY",NA,"postcode","N21000015","sdz"
"28615","N21000009","BT411QZ",NA,"postcode","N21000009","sdz"
"28616","N21000011","BT411RB",NA,"postcode","N21000011","sdz"
"28617","N21000011","BT411RD",NA,"postcode","N21000011","sdz"
"28618","N21000012","BT411RE",NA,"postcode","N21000012","sdz"
"28619","N21000011","BT411RF",NA,"postcode","N21000011","sdz"
"28620","N21000012","BT411RG",NA,"postcode","N21000012","sdz"
"28621","N21000011","BT411RH",NA,"postcode","N21000011","sdz"
"28622","000000000","BT411RJ",NA,"postcode","000000000","sdz"
"28623","N21000011","BT411RL",NA,"postcode","N21000011","sdz"
"28624","N21000011","BT411RN",NA,"postcode","N21000011","sdz"
"28625","N21000017","BT411RP",NA,"postcode","N21000017","sdz"
"28626","000000000","BT411RQ",NA,"postcode","000000000","sdz"
"28627","N21000017","BT411SA",NA,"postcode","N21000017","sdz"
"28628","N21000017","BT411SB",NA,"postcode","N21000017","sdz"
"28629","N21000017","BT411SD",NA,"postcode","N21000017","sdz"
"28630","N21000017","BT411SE",NA,"postcode","N21000017","sdz"
"28631","N21000017","BT411SG",NA,"postcode","N21000017","sdz"
"28632","N21000017","BT411SH",NA,"postcode","N21000017","sdz"
"28633","N21000017","BT411SJ",NA,"postcode","N21000017","sdz"
"28634","N21000017","BT411SL",NA,"postcode","N21000017","sdz"
"28635","N21000017","BT411SP",NA,"postcode","N21000017","sdz"
"28636","N21000017","BT411SQ",NA,"postcode","N21000017","sdz"
"28637","N21000017","BT411SS",NA,"postcode","N21000017","sdz"
"28638","N21000017","BT411ST",NA,"postcode","N21000017","sdz"
"28639","N21000017","BT411SU",NA,"postcode","N21000017","sdz"
"28640","N21000017","BT411SW",NA,"postcode","N21000017","sdz"
"28641","N21000017","BT411SX",NA,"postcode","N21000017","sdz"
"28642","N21000018","BT411SY",NA,"postcode","N21000018","sdz"
"28643","N21000011","BT411YA",NA,"postcode","N21000011","sdz"
"28644","N21000011","BT411YB",NA,"postcode","N21000011","sdz"
"28645","N21000011","BT411YD",NA,"postcode","N21000011","sdz"
"28646","N21000011","BT411YE",NA,"postcode","N21000011","sdz"
"28647","N21000011","BT411YF",NA,"postcode","N21000011","sdz"
"28648","N21000005","BT412AA",NA,"postcode","N21000005","sdz"
"28649","N21000005","BT412AB",NA,"postcode","N21000005","sdz"
"28650","N21000005","BT412AD",NA,"postcode","N21000005","sdz"
"28651","N21000005","BT412AE",NA,"postcode","N21000005","sdz"
"28652","N21000005","BT412AF",NA,"postcode","N21000005","sdz"
"28653","N21000005","BT412AG",NA,"postcode","N21000005","sdz"
"28654","N21000005","BT412AH",NA,"postcode","N21000005","sdz"
"28655","N21000009","BT412AJ",NA,"postcode","N21000009","sdz"
"28656","000000000","BT412AL",NA,"postcode","000000000","sdz"
"28657","N21000008","BT412AN",NA,"postcode","N21000008","sdz"
"28658","N21000005","BT412AP",NA,"postcode","N21000005","sdz"
"28659","N21000005","BT412AQ",NA,"postcode","N21000005","sdz"
"28660","N21000005","BT412AR",NA,"postcode","N21000005","sdz"
"28661","000000000","BT412AS",NA,"postcode","000000000","sdz"
"28662","N21000007","BT412AT",NA,"postcode","N21000007","sdz"
"28663","000000000","BT412AU",NA,"postcode","000000000","sdz"
"28664","N21000008","BT412AW",NA,"postcode","N21000008","sdz"
"28665","N21000005","BT412AX",NA,"postcode","N21000005","sdz"
"28666","N21000005","BT412AY",NA,"postcode","N21000005","sdz"
"28667","N21000060","BT412AZ",NA,"postcode","N21000060","sdz"
"28668","N21000060","BT412BA",NA,"postcode","N21000060","sdz"
"28669","N21000012","BT412BB",NA,"postcode","N21000012","sdz"
