"code","name","namew","type","parent","parent_type"
"N21000251","BT28HE","","postcode","N21000251","sdz"
"N21000251","BT28HH","","postcode","N21000251","sdz"
"N21000253","BT28HQ","","postcode","N21000253","sdz"
"N21000251","BT28HR","","postcode","N21000251","sdz"
"N21000253","BT28HS","","postcode","N21000253","sdz"
"N21000253","BT28HY","","postcode","N21000253","sdz"
"N21000252","BT28JA","","postcode","N21000252","sdz"
"N21000252","BT28JE","","postcode","N21000252","sdz"
"N21000251","BT28JH","","postcode","N21000251","sdz"
"N21000252","BT28JL","","postcode","N21000252","sdz"
"N21000252","BT28JN","","postcode","N21000252","sdz"
"N21000254","BT28JQ","","postcode","N21000254","sdz"
"N21000251","BT28LA","","postcode","N21000251","sdz"
"N21000251","BT28LD","","postcode","N21000251","sdz"
"N21000252","BT28LE","","postcode","N21000252","sdz"
"N21000252","BT28LF","","postcode","N21000252","sdz"
"N21000251","BT28LG","","postcode","N21000251","sdz"
"N21000251","BT28LN","","postcode","N21000251","sdz"
"N21000252","BT28LP","","postcode","N21000252","sdz"
"N21000251","BT28LR","","postcode","N21000251","sdz"
"N21000251","BT28LS","","postcode","N21000251","sdz"
"N21000252","BT28LU","","postcode","N21000252","sdz"
"N21000252","BT28LW","","postcode","N21000252","sdz"
"N21000252","BT28LX","","postcode","N21000252","sdz"
"N21000253","BT28NB","","postcode","N21000253","sdz"
"N21000251","BT28ND","","postcode","N21000251","sdz"
"N21000253","BT28NJ","","postcode","N21000253","sdz"
"N21000251","BT28NN","","postcode","N21000251","sdz"
"N21000251","BT28NR","","postcode","N21000251","sdz"
"N21000253","BT28NT","","postcode","N21000253","sdz"
"N21000251","BT28NU","","postcode","N21000251","sdz"
"N21000253","BT28NW","","postcode","N21000253","sdz"
"N21000251","BT28PB","","postcode","N21000251","sdz"
"N21000251","BT28PE","","postcode","N21000251","sdz"
"N21000251","BT28PS","","postcode","N21000251","sdz"
"N21000252","BT28PU","","postcode","N21000252","sdz"
"N21000251","BT28RG","","postcode","N21000251","sdz"
"N21000251","BT28RH","","postcode","N21000251","sdz"
"N21000251","BT28RJ","","postcode","N21000251","sdz"
"N21000251","BT28RL","","postcode","N21000251","sdz"
"N21000251","BT28RN","","postcode","N21000251","sdz"
"N21000251","BT28RQ","","postcode","N21000251","sdz"
"N21000252","BT28TA","","postcode","N21000252","sdz"
"N21000252","BT28WZ","","postcode","N21000252","sdz"
"N21000252","BT28YA","","postcode","N21000252","sdz"
"N21000251","BT28YB","","postcode","N21000251","sdz"
"N21000252","BT28YD","","postcode","N21000252","sdz"
"N21000252","BT28YE","","postcode","N21000252","sdz"
"N21000252","BT28YF","","postcode","N21000252","sdz"
"N21000522","BT293ZL","","postcode","N21000522","sdz"
"N21000064","BT294AA","","postcode","N21000064","sdz"
"N21000064","BT294AB","","postcode","N21000064","sdz"
"N21000066","BT294AD","","postcode","N21000066","sdz"
"N21000066","BT294AE","","postcode","N21000066","sdz"
"N21000064","BT294AF","","postcode","N21000064","sdz"
"N21000064","BT294AG","","postcode","N21000064","sdz"
"N21000064","BT294AH","","postcode","N21000064","sdz"
"N21000066","BT294AJ","","postcode","N21000066","sdz"
"N21000064","BT294AL","","postcode","N21000064","sdz"
"N21000065","BT294AN","","postcode","N21000065","sdz"
"N21000064","BT294AP","","postcode","N21000064","sdz"
"N21000064","BT294AQ","","postcode","N21000064","sdz"
"N21000064","BT294AR","","postcode","N21000064","sdz"
"N21000065","BT294AS","","postcode","N21000065","sdz"
"N21000066","BT294AT","","postcode","N21000066","sdz"
"N21000064","BT294AU","","postcode","N21000064","sdz"
"N21000065","BT294AW","","postcode","N21000065","sdz"
"N21000064","BT294AX","","postcode","N21000064","sdz"
"N21000064","BT294AY","","postcode","N21000064","sdz"
"N21000064","BT294AZ","","postcode","N21000064","sdz"
"N21000064","BT294BA","","postcode","N21000064","sdz"
"N21000518","BT294BB","","postcode","N21000518","sdz"
"N21000064","BT294BD","","postcode","N21000064","sdz"
"N21000066","BT294BE","","postcode","N21000066","sdz"
"N21000518","BT294BF","","postcode","N21000518","sdz"
"N21000518","BT294BG","","postcode","N21000518","sdz"
"N21000064","BT294BH","","postcode","N21000064","sdz"
"N21000066","BT294BJ","","postcode","N21000066","sdz"
"N21000064","BT294BL","","postcode","N21000064","sdz"
"N21000065","BT294BN","","postcode","N21000065","sdz"
"N21000066","BT294BP","","postcode","N21000066","sdz"
"N21000065","BT294BQ","","postcode","N21000065","sdz"
"N21000065","BT294BS","","postcode","N21000065","sdz"
"N21000065","BT294BT","","postcode","N21000065","sdz"
"N21000065","BT294BU","","postcode","N21000065","sdz"
"N21000066","BT294BW","","postcode","N21000066","sdz"
"N21000066","BT294BX","","postcode","N21000066","sdz"
"N21000064","BT294BY","","postcode","N21000064","sdz"
"N21000064","BT294BZ","","postcode","N21000064","sdz"
"N21000064","BT294DA","","postcode","N21000064","sdz"
"N21000064","BT294DB","","postcode","N21000064","sdz"
"N21000064","BT294DD","","postcode","N21000064","sdz"
"N21000064","BT294DE","","postcode","N21000064","sdz"
"N21000064","BT294DF","","postcode","N21000064","sdz"
"N21000064","BT294DG","","postcode","N21000064","sdz"
"N21000064","BT294DH","","postcode","N21000064","sdz"
"N21000064","BT294DJ","","postcode","N21000064","sdz"
"N21000064","BT294DL","","postcode","N21000064","sdz"
"N21000064","BT294DN","","postcode","N21000064","sdz"
"N21000067","BT294DP","","postcode","N21000067","sdz"
"N21000064","BT294DQ","","postcode","N21000064","sdz"
"N21000067","BT294DR","","postcode","N21000067","sdz"
"N21000518","BT294DS","","postcode","N21000518","sdz"
"N21000064","BT294DT","","postcode","N21000064","sdz"
"N21000066","BT294DU","","postcode","N21000066","sdz"
"N21000064","BT294DW","","postcode","N21000064","sdz"
"N21000064","BT294DX","","postcode","N21000064","sdz"
"N21000064","BT294DY","","postcode","N21000064","sdz"
"N21000064","BT294DZ","","postcode","N21000064","sdz"
"N21000064","BT294EA","","postcode","N21000064","sdz"
"N21000064","BT294EB","","postcode","N21000064","sdz"
"N21000064","BT294ED","","postcode","N21000064","sdz"
"N21000064","BT294EE","","postcode","N21000064","sdz"
"N21000064","BT294EF","","postcode","N21000064","sdz"
"N21000064","BT294EG","","postcode","N21000064","sdz"
"N21000064","BT294EH","","postcode","N21000064","sdz"
"N21000065","BT294EJ","","postcode","N21000065","sdz"
"N21000064","BT294EL","","postcode","N21000064","sdz"
"N21000065","BT294EN","","postcode","N21000065","sdz"
"N21000066","BT294EP","","postcode","N21000066","sdz"
"N21000064","BT294EQ","","postcode","N21000064","sdz"
"N21000065","BT294ER","","postcode","N21000065","sdz"
"N21000519","BT294ES","","postcode","N21000519","sdz"
"N21000066","BT294ET","","postcode","N21000066","sdz"
"N21000065","BT294EU","","postcode","N21000065","sdz"
"N21000065","BT294EW","","postcode","N21000065","sdz"
"N21000065","BT294EX","","postcode","N21000065","sdz"
"N21000065","BT294EY","","postcode","N21000065","sdz"
"N21000067","BT294EZ","","postcode","N21000067","sdz"
"N21000064","BT294FA","","postcode","N21000064","sdz"
"N21000064","BT294FB","","postcode","N21000064","sdz"
"N21000518","BT294FD","","postcode","N21000518","sdz"
"N21000518","BT294FE","","postcode","N21000518","sdz"
"N21000067","BT294FF","","postcode","N21000067","sdz"
"N21000067","BT294FG","","postcode","N21000067","sdz"
"N21000067","BT294FH","","postcode","N21000067","sdz"
"N21000520","BT294FJ","","postcode","N21000520","sdz"
"N21000066","BT294FL","","postcode","N21000066","sdz"
"N21000064","BT294FN","","postcode","N21000064","sdz"
"N21000064","BT294FP","","postcode","N21000064","sdz"
"N21000067","BT294FQ","","postcode","N21000067","sdz"
"N21000064","BT294FR","","postcode","N21000064","sdz"
"N21000064","BT294FS","","postcode","N21000064","sdz"
"N21000067","BT294FT","","postcode","N21000067","sdz"
"N21000064","BT294FU","","postcode","N21000064","sdz"
"N21000064","BT294FW","","postcode","N21000064","sdz"
"N21000518","BT294FX","","postcode","N21000518","sdz"
"N21000066","BT294FY","","postcode","N21000066","sdz"
"N21000066","BT294FZ","","postcode","N21000066","sdz"
"N21000067","BT294GA","","postcode","N21000067","sdz"
"N21000064","BT294GB","","postcode","N21000064","sdz"
"N21000067","BT294GD","","postcode","N21000067","sdz"
"N21000067","BT294GE","","postcode","N21000067","sdz"
"N21000067","BT294GF","","postcode","N21000067","sdz"
"N21000518","BT294GG","","postcode","N21000518","sdz"
"N21000518","BT294GH","","postcode","N21000518","sdz"
"N21000518","BT294GJ","","postcode","N21000518","sdz"
"N21000518","BT294GL","","postcode","N21000518","sdz"
"N21000064","BT294GN","","postcode","N21000064","sdz"
"N21000518","BT294GP","","postcode","N21000518","sdz"
"N21000066","BT294GQ","","postcode","N21000066","sdz"
"N21000518","BT294GR","","postcode","N21000518","sdz"
"N21000518","BT294GS","","postcode","N21000518","sdz"
"N21000518","BT294GT","","postcode","N21000518","sdz"
"N21000066","BT294GU","","postcode","N21000066","sdz"
"N21000518","BT294GW","","postcode","N21000518","sdz"
"N21000518","BT294GX","","postcode","N21000518","sdz"
"N21000518","BT294GY","","postcode","N21000518","sdz"
"N21000066","BT294GZ","","postcode","N21000066","sdz"
"N21000067","BT294HA","","postcode","N21000067","sdz"
"N21000065","BT294HB","","postcode","N21000065","sdz"
"N21000065","BT294HD","","postcode","N21000065","sdz"
"N21000067","BT294HE","","postcode","N21000067","sdz"
"N21000065","BT294HF","","postcode","N21000065","sdz"
"N21000065","BT294HG","","postcode","N21000065","sdz"
"N21000519","BT294HH","","postcode","N21000519","sdz"
"N21000519","BT294HJ","","postcode","N21000519","sdz"
"N21000519","BT294HL","","postcode","N21000519","sdz"
"N21000065","BT294HN","","postcode","N21000065","sdz"
"N21000519","BT294HP","","postcode","N21000519","sdz"
"N21000065","BT294HQ","","postcode","N21000065","sdz"
"N21000519","BT294HR","","postcode","N21000519","sdz"
"N21000519","BT294HS","","postcode","N21000519","sdz"
"N21000519","BT294HT","","postcode","N21000519","sdz"
"N21000519","BT294HU","","postcode","N21000519","sdz"
"N21000519","BT294HW","","postcode","N21000519","sdz"
"N21000519","BT294HX","","postcode","N21000519","sdz"
"N21000519","BT294HY","","postcode","N21000519","sdz"
"N21000519","BT294HZ","","postcode","N21000519","sdz"
"N21000519","BT294JA","","postcode","N21000519","sdz"
"N21000519","BT294JB","","postcode","N21000519","sdz"
"N21000519","BT294JD","","postcode","N21000519","sdz"
"N21000519","BT294JE","","postcode","N21000519","sdz"
"N21000519","BT294JF","","postcode","N21000519","sdz"
"N21000519","BT294JG","","postcode","N21000519","sdz"
"N21000519","BT294JH","","postcode","N21000519","sdz"
"N21000065","BT294JJ","","postcode","N21000065","sdz"
"N21000065","BT294JL","","postcode","N21000065","sdz"
"N21000519","BT294JN","","postcode","N21000519","sdz"
"N21000519","BT294JP","","postcode","N21000519","sdz"
"N21000519","BT294JQ","","postcode","N21000519","sdz"
"N21000065","BT294JR","","postcode","N21000065","sdz"
"N21000065","BT294JS","","postcode","N21000065","sdz"
"N21000064","BT294JT","","postcode","N21000064","sdz"
"N21000064","BT294JU","","postcode","N21000064","sdz"
"N21000519","BT294JW","","postcode","N21000519","sdz"
"N21000066","BT294JX","","postcode","N21000066","sdz"
"N21000518","BT294JY","","postcode","N21000518","sdz"
"N21000518","BT294JZ","","postcode","N21000518","sdz"
"N21000064","BT294LA","","postcode","N21000064","sdz"
"N21000518","BT294LB","","postcode","N21000518","sdz"
"N21000520","BT294LD","","postcode","N21000520","sdz"
"N21000064","BT294LE","","postcode","N21000064","sdz"
"N21000518","BT294LF","","postcode","N21000518","sdz"
"N21000518","BT294LG","","postcode","N21000518","sdz"
"N21000519","BT294LH","","postcode","N21000519","sdz"
"N21000518","BT294LJ","","postcode","N21000518","sdz"
"N21000519","BT294LL","","postcode","N21000519","sdz"
"N21000518","BT294LN","","postcode","N21000518","sdz"
"N21000518","BT294LP","","postcode","N21000518","sdz"
"N21000518","BT294LQ","","postcode","N21000518","sdz"
"N21000520","BT294LR","","postcode","N21000520","sdz"
"N21000518","BT294LS","","postcode","N21000518","sdz"
"N21000518","BT294LT","","postcode","N21000518","sdz"
"N21000518","BT294LU","","postcode","N21000518","sdz"
"N21000518","BT294LW","","postcode","N21000518","sdz"
"N21000520","BT294LX","","postcode","N21000520","sdz"
"N21000520","BT294LY","","postcode","N21000520","sdz"
"N21000520","BT294LZ","","postcode","N21000520","sdz"
"N21000520","BT294NA","","postcode","N21000520","sdz"
"N21000520","BT294NB","","postcode","N21000520","sdz"
"N21000520","BT294ND","","postcode","N21000520","sdz"
"N21000520","BT294NE","","postcode","N21000520","sdz"
"N21000520","BT294NF","","postcode","N21000520","sdz"
"N21000520","BT294NG","","postcode","N21000520","sdz"
"N21000520","BT294NH","","postcode","N21000520","sdz"
"N21000520","BT294NJ","","postcode","N21000520","sdz"
"N21000520","BT294NL","","postcode","N21000520","sdz"
"N21000520","BT294NN","","postcode","N21000520","sdz"
"N21000520","BT294NP","","postcode","N21000520","sdz"
"N21000518","BT294NQ","","postcode","N21000518","sdz"
"N21000520","BT294NR","","postcode","N21000520","sdz"
"N21000520","BT294NS","","postcode","N21000520","sdz"
"N21000066","BT294NT","","postcode","N21000066","sdz"
"N21000518","BT294NU","","postcode","N21000518","sdz"
"N21000520","BT294NW","","postcode","N21000520","sdz"
"N21000520","BT294NX","","postcode","N21000520","sdz"
"N21000520","BT294NY","","postcode","N21000520","sdz"
"N21000520","BT294NZ","","postcode","N21000520","sdz"
"N21000520","BT294PA","","postcode","N21000520","sdz"
"N21000520","BT294PB","","postcode","N21000520","sdz"
"N21000520","BT294PD","","postcode","N21000520","sdz"
"N21000520","BT294PE","","postcode","N21000520","sdz"
"N21000066","BT294PF","","postcode","N21000066","sdz"
"N21000520","BT294PG","","postcode","N21000520","sdz"
"N21000519","BT294PH","","postcode","N21000519","sdz"
"N21000519","BT294PJ","","postcode","N21000519","sdz"
"N21000520","BT294PL","","postcode","N21000520","sdz"
"N21000519","BT294PN","","postcode","N21000519","sdz"
"N21000518","BT294PP","","postcode","N21000518","sdz"
"N21000520","BT294PQ","","postcode","N21000520","sdz"
"N21000518","BT294PR","","postcode","N21000518","sdz"
"N21000064","BT294PS","","postcode","N21000064","sdz"
"N21000067","BT294PT","","postcode","N21000067","sdz"
"N21000067","BT294PU","","postcode","N21000067","sdz"
"N21000518","BT294PW","","postcode","N21000518","sdz"
"N21000067","BT294PX","","postcode","N21000067","sdz"
"N21000066","BT294PY","","postcode","N21000066","sdz"
"N21000520","BT294PZ","","postcode","N21000520","sdz"
"N21000066","BT294QA","","postcode","N21000066","sdz"
"N21000064","BT294QB","","postcode","N21000064","sdz"
"N21000064","BT294QD","","postcode","N21000064","sdz"
"N21000064","BT294QE","","postcode","N21000064","sdz"
"N21000064","BT294QF","","postcode","N21000064","sdz"
"N21000064","BT294QG","","postcode","N21000064","sdz"
"N21000064","BT294QH","","postcode","N21000064","sdz"
"N21000520","BT294QJ","","postcode","N21000520","sdz"
"N21000520","BT294QL","","postcode","N21000520","sdz"
"N21000064","BT294QN","","postcode","N21000064","sdz"
"N21000064","BT294QP","","postcode","N21000064","sdz"
"N21000064","BT294QQ","","postcode","N21000064","sdz"
"N21000064","BT294QR","","postcode","N21000064","sdz"
"N21000064","BT294QS","","postcode","N21000064","sdz"
"N21000064","BT294QT","","postcode","N21000064","sdz"
"N21000064","BT294QU","","postcode","N21000064","sdz"
"N21000064","BT294QW","","postcode","N21000064","sdz"
"N21000064","BT294QX","","postcode","N21000064","sdz"
"N21000064","BT294QY","","postcode","N21000064","sdz"
"N21000064","BT294QZ","","postcode","N21000064","sdz"
"N21000064","BT294RA","","postcode","N21000064","sdz"
"N21000064","BT294RB","","postcode","N21000064","sdz"
"N21000064","BT294RD","","postcode","N21000064","sdz"
"N21000064","BT294RE","","postcode","N21000064","sdz"
"N21000064","BT294RF","","postcode","N21000064","sdz"
"N21000064","BT294RG","","postcode","N21000064","sdz"
"N21000064","BT294RH","","postcode","N21000064","sdz"
"N21000064","BT294RJ","","postcode","N21000064","sdz"
"N21000064","BT294RL","","postcode","N21000064","sdz"
"N21000064","BT294RN","","postcode","N21000064","sdz"
"N21000518","BT294RP","","postcode","N21000518","sdz"
"N21000064","BT294RQ","","postcode","N21000064","sdz"
"N21000064","BT294RR","","postcode","N21000064","sdz"
"N21000064","BT294RS","","postcode","N21000064","sdz"
"N21000064","BT294RT","","postcode","N21000064","sdz"
"N21000064","BT294RU","","postcode","N21000064","sdz"
"N21000064","BT294RW","","postcode","N21000064","sdz"
"N21000064","BT294RX","","postcode","N21000064","sdz"
"N21000066","BT294RY","","postcode","N21000066","sdz"
"N21000066","BT294RZ","","postcode","N21000066","sdz"
"N21000067","BT294SA","","postcode","N21000067","sdz"
"N21000067","BT294SB","","postcode","N21000067","sdz"
"N21000066","BT294SD","","postcode","N21000066","sdz"
"N21000067","BT294SE","","postcode","N21000067","sdz"
"N21000067","BT294SF","","postcode","N21000067","sdz"
"N21000066","BT294SG","","postcode","N21000066","sdz"
"N21000065","BT294SH","","postcode","N21000065","sdz"
"N21000065","BT294SJ","","postcode","N21000065","sdz"
"N21000065","BT294SL","","postcode","N21000065","sdz"
"N21000065","BT294SN","","postcode","N21000065","sdz"
"N21000065","BT294SP","","postcode","N21000065","sdz"
"N21000065","BT294SQ","","postcode","N21000065","sdz"
"N21000065","BT294SR","","postcode","N21000065","sdz"
"N21000065","BT294SS","","postcode","N21000065","sdz"
